"Country or Area","Year","Area","Sex","City","City type","Record Type","Reliability","Source Year","Value","Value Footnotes"
"India","2001","Total","Female","Latur","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","143438","1"
"India","2001","Total","Female","Loni","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","55667","1"
"India","2001","Total","Female","Lucknow","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","1029776","1"
"India","2001","Total","Female","Lucknow","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","1056043","1"
"India","2001","Total","Female","Ludhiana","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","605325","1"
"India","2001","Total","Female","Machilipatnam","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","90253","1"
"India","2001","Total","Female","Madanapalle","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","52952","1"
"India","2001","Total","Female","Madhyamgram","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","75723","1"
"India","2001","Total","Female","Madurai","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","459473","1"
"India","2001","Total","Female","Madurai","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","594564","1"
"India","2001","Total","Female","Mahadevapura","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","62912","1"
"India","2001","Total","Female","Mahbubnagar","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","63979","1"
"India","2001","Total","Female","Mahbubnagar","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","68146","1"
"India","2001","Total","Female","Mahesana","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","66587","1"
"India","2001","Total","Female","Maheshtala","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","182962","1"
"India","2001","Total","Female","Mainpuri","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","49389","1"
"India","2001","Total","Female","Malappuram","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","86700","1"
"India","2001","Total","Female","Malegaon","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","200539","1"
"India","2001","Total","Female","Malerkotla","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","50242","1"
"India","2001","Total","Female","Malkajgiri","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","94891","1"
"India","2001","Total","Female","Mancherial","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","57824","1"
"India","2001","Total","Female","Mandsaur","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","56236","1"
"India","2001","Total","Female","Mandsaur","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","56696","1"
"India","2001","Total","Female","Mandya","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","64628","1"
"India","2001","Total","Female","Mangalore","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","198935","1"
"India","2001","Total","Female","Mangalore","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","269825","1"
"India","2001","Total","Female","Mango","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","78750","1"
"India","2001","Total","Female","Mathura","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","140749","1"
"India","2001","Total","Female","Mathura","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","148980","1"
"India","2001","Total","Female","Maunath Bhanjan","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","102699","1"
"India","2001","Total","Female","Medinipur","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","73266","1"
"India","2001","Total","Female","Meerut","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","500691","1"
"India","2001","Total","Female","Meerut","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","540235","1"
"India","2001","Total","Female","Mira Bhayandar","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","233997","1"
"India","2001","Total","Female","Mirzapur-cum-Vindhyachal","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","95406","1"
"India","2001","Total","Female","Modinagar","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","52750","1"
"India","2001","Total","Female","Modinagar","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","65141","1"
"India","2001","Total","Female","Moga","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","58685","1"
"India","2001","Total","Female","Moga","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","63236","1"
"India","2001","Total","Female","Moradabad","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","301269","1"
"India","2001","Total","Female","Morena","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","68654","1"
"India","2001","Total","Female","Mormugoa","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","48804","1"
"India","2001","Total","Female","Morvi","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","69974","1"
"India","2001","Total","Female","Morvi","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","85416","1"
"India","2001","Total","Female","Motihari","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","46422","1"
"India","2001","Total","Female","Motihari","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","49280","1"
"India","2001","Total","Female","Mughalsarai","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","54729","1"
"India","2001","Total","Female","Mumbai (Bombay)","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","5358484","1"
"India","2001","Total","Female","Mumbai (Bombay)","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","7412597","1"
"India","2001","Total","Female","Munger","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","86786","1"
"India","2001","Total","Female","Murwara (Katni)","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","89186","1"
"India","2001","Total","Female","Muzaffarnagar","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","149332","1"
"India","2001","Total","Female","Muzaffarnagar","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","156385","1"
"India","2001","Total","Female","Muzaffarpur","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","141525","1"
